economy,series,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
TSS,SP.DYN.LE00.IN,56.72547002,57.45600208,58.14957771,58.80138624,59.40479692,59.95283057,60.44239356,60.8800163,61.27303249,61.62745154,61.95110854
TTO,DT.ODA.ODAT.CD,4340000.153,,,,,,,,,,
TTO,NY.GDP.PCAP.CD,16683.39306,19034.12071,19171.21082,20162.73321,20290.51971,18383.5387,16241.41096,16747.9067,17139.18567,17123.11629,15285.94049
TTO,SE.ADT.LITR.ZS,98.69999695,,,,,,,,,,
TTO,SM.POP.REFG,20,15,13,10,76,105,104,282,784,2308,3179
TTO,SM.POP.REFG.OR,252,296,335,336,371,369,295,310,323,307,295
TTO,SP.DYN.LE00.IN,71.946,72.17,72.382,72.582,72.768,72.941,73.1,73.245,73.38,73.507,73.628
TUN,DT.ODA.ODAT.CD,550150024.4,924359985.4,1022090027,712679992.7,917049987.8,494739990.2,646820007.3,811890014.6,806780029.3,979070007.3,974909973.1
TUN,NY.GDP.PCAP.CD,4344.619418,4479.921629,4361.684338,4444.847488,4543.992276,4094.841602,3924.349092,3687.780316,3690.896932,3571.945048,3597.218525
TUN,SE.ADT.LITR.ZS,79.13057709,79.65390778,80.21875,,79.03643036,,,,,,
TUN,SM.POP.REFG,86,4085,1433,727,895,659,646,726,1061,1732,2580
TUN,SM.POP.REFG.OR,2159,1930,1918,1359,1476,1554,1687,1826,1985,2068,1636
TUN,SP.DYN.LE00.IN,75.041,75.206,75.376,75.552,75.734,75.922,76.115,76.31,76.505,76.699,76.891
TUR,DT.ODA.ODAT.CD,1049589966,3288270020,3111610107,2847840088,3446770020,2141260010,3609090088,3147209961,1189800049,696159973.1,538140014.6
TUR,NY.GDP.PCAP.CD,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332
TUR,SE.ADT.LITR.ZS,92.66059875,94.10608673,94.9197464,95.25666046,95.4396286,95.60141754,96.16732788,96.15052795,,96.74221039,
TUR,SM.POP.REFG,10025,14457,267063,609931,1587365,2541348,2869419,3480350,3681688,3579531,3652362
TUR,SM.POP.REFG.OR,146785,139763,135353,66558,63882,59545,57915,61383,68900,83239,93730
TUR,SP.DYN.LE00.IN,74.507,74.944,75.373,75.784,76.172,76.532,76.86,77.161,77.437,77.691,77.928
TUV,DT.ODA.ODAT.CD,13909999.85,34250000,25479999.54,27590000.15,34259998.32,49650001.53,24430000.31,28530000.69,27370000.84,36479999.54,42919998.17
TUV,NY.GDP.PCAP.CD,3051.440078,3688.637453,3662.101658,3559.54408,3532.278312,3316.664522,3706.329903,3978.676452,4156.305128,4652.350846,4668.818743
TUV,SE.ADT.LITR.ZS,,,,,,,,,,,
TUV,SM.POP.REFG,,,,,,,,,,,
TUV,SM.POP.REFG.OR,,,,,,,,,,,
TUV,SP.DYN.LE00.IN,,,,,,,,,,,
TZA,DT.ODA.ODAT.CD,2960310059,2441199951,2822159912,3429870117,2649149902,2583340088,2316530029,2584419922,2453629883,2124520020,2275040039
TZA,NY.GDP.PCAP.CD,743.4036865,781.4338989,867.8574829,970.3995972,1030.077637,947.9333496,966.5029907,1004.906616,1042.838745,1085.884888,1076.469727
TZA,SE.ADT.LITR.ZS,67.80069733,,78.10059357,,,77.88722992,,,,,
TZA,SM.POP.REFG,109286,131243,101021,102099,88492,211845,281498,308528,278322,242171,234645
TZA,SM.POP.REFG.OR,1135,1154,1109,1033,843,810,579,655,723,695,689
TZA,SP.DYN.LE00.IN,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,65.456,65.815
UGA,DT.ODA.ODAT.CD,1690140015,1572920044,1642479980,1697089966,1632109985,1637079956,1762599976,2011810059,1945469971,2028010010,3082590088
UGA,NY.GDP.PCAP.CD,822.5393725,832.5690782,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815
UGA,SE.ADT.LITR.ZS,73.21188354,,70.1982193,,,,,,76.52749634,,
UGA,SM.POP.REFG,135799,139442,197872,220548,385503,477187,940825,1350495,1165646,1359458,1421133
UGA,SM.POP.REFG.OR,6421,5658,5588,8166,7177,6311,6229,6409,7034,7301,7442
UGA,SP.DYN.LE00.IN,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973,63.368,63.713
UKR,DT.ODA.ODAT.CD,656650024.4,777929992.7,770909973.1,790049987.8,1397000000,1449349976,1517699951,1175729980,1223170044,1119729980,2334560059
UKR,NY.GDP.PCAP.CD,3078.429932,3704.824951,4004.804443,4187.739746,3104.643311,2124.662354,2187.730469,2638.326172,3096.561768,3661.456299,3751.740723
UKR,SE.ADT.LITR.ZS,,,99.97434998,,,,,,,,
UKR,SM.POP.REFG,3016,3168,2790,2956,3206,3261,3292,3241,2606,2166,2249
UKR,SM.POP.REFG.OR,25102,25372,25248,5154,237617,321399,239062,139581,93248,59844,35156
UKR,SP.DYN.LE00.IN,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146,71.78097561,71.58268293,71.82731707,71.18512195
UMC,DT.ODA.ODAT.CD,14203420053,18665740012,16365610209,15607140047,17508599962,15469320112,19341360314,17783759951,15927010223,13848899916,20303939873
UMC,NY.GDP.PCAP.CD,6300.085412,7556.48342,8031.93621,8551.336135,8746.265703,8149.75184,8041.062324,8834.526226,9448.634854,9548.200238,9166.460854
UMC,SE.ADT.LITR.ZS,94.1479187,94.37332916,94.78501129,94.84181976,95.25861359,95.099617,95.62375641,95.67085266,95.45144653,95.64833832,95.79682159
UMC,SM.POP.REFG,3274560,3299718,3511294,4457930,5791070,6810777,7056650,7620499,7871490,7738682,7966067
UMC,SM.POP.REFG.OR,2900090,2615994,1921393,1307701,1243789,1104164,1114665,1049257,1026825,1066661,1120466
UMC,SP.DYN.LE00.IN,73.45530576,73.7872626,74.09966482,74.41518321,74.69744615,74.98308402,75.25218244,75.52224184,75.73594954,75.94022533,75.97697977
URY,DT.ODA.ODAT.CD,45909999.85,18229999.54,17360000.61,36520000.46,91569999.69,23180000.31,18250000,41639999.39,,,
URY,NY.GDP.PCAP.CD,11992.02377,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15418.81531
URY,SE.ADT.LITR.ZS,98.07270813,98.33589935,98.39594269,98.36386871,98.43592834,98.52387238,98.56147003,98.61572266,98.70385742,98.7703476,
URY,SM.POP.REFG,181,165,170,190,254,292,299,334,379,498,664
URY,SM.POP.REFG.OR,185,183,168,144,119,84,23,12,7,15,15
URY,SP.DYN.LE00.IN,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77,77.911,78.056
USA,DT.ODA.ODAT.CD,,,,,,,,,,,
USA,NY.GDP.PCAP.CD,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59914.7778,62805.25376,65094.79943,63027.67953
USA,SE.ADT.LITR.ZS,,,,,,,,,,,
USA,SM.POP.REFG,264505,264752,262006,263653,267214,273198,272963,287135,313242,341715,340846
USA,SM.POP.REFG.OR,3019,3775,4454,4755,4980,4824,302,310,332,297,349
USA,SP.DYN.LE00.IN,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,77.2804878
UZB,DT.ODA.ODAT.CD,198139999.4,143779998.8,254990005.5,294820007.3,323519989,450480011,511000000,639140014.6,1055670044,1143069946,1459239990
UZB,NY.GDP.PCAP.CD,1742.349256,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1749.655815
UZB,SE.ADT.LITR.ZS,,,,99.99485779,99.98055267,99.98383331,99.98657227,,99.9928894,99.99994659,
UZB,SM.POP.REFG,309,216,178,143,123,106,26,20,13,13,13
UZB,SM.POP.REFG.OR,8841,12667,11593,4953,4790,4197,3824,3405,3276,3217,3112
UZB,SP.DYN.LE00.IN,69.672,69.91,70.155,70.41,70.671,70.928,71.171,71.388,71.573,71.725,71.848
VCT,DT.ODA.ODAT.CD,16850000.38,17760000.23,8260000.229,8520000.458,9890000.343,13500000,9119999.886,11859999.66,18149999.62,84480003.36,75809997.56
VCT,NY.GDP.PCAP.CD,6654.792907,6590.004789,6732.444323,7040.628615,7081.065478,7207.170759,7438.792212,7717.846546,8024.028496,8229.722486,7860.821354
VCT,SE.ADT.LITR.ZS,,,,,,,,,,,
VCT,SM.POP.REFG,,,,,,,,,,,
VCT,SM.POP.REFG.OR,946,1126,1315,1535,1736,1823,1335,1311,1258,979,742
VCT,SP.DYN.LE00.IN,71.776,71.827,71.879,71.939,72.01,72.095,72.193,72.3,72.415,72.534,72.658
VEN,DT.ODA.ODAT.CD,53110000.61,48990001.68,50720001.22,37830001.83,43130001.07,36590000.15,43430000.31,86849998.47,149009994.5,259839996.3,310410003.7
VEN,NY.GDP.PCAP.CD,13825.35712,10955.53801,12986.22269,12457.7686,16055.64532,,,,,,
VEN,SE.ADT.LITR.ZS,,94.7702179,,,,96.60521698,97.12709045,,,,
VEN,SM.POP.REFG,201544,202013,203635,204331,173591,173745,172047,122804,67283,67749,68089
VEN,SM.POP.REFG.OR,6697,7575,8204,8396,8009,7455,7543,9272,21047,93239,171112
VEN,SP.DYN.LE00.IN,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128,72.064,72.066
VGB,DT.ODA.ODAT.CD,,,,,,,,,,,
VGB,NY.GDP.PCAP.CD,,,,,,,,,,,
VGB,SE.ADT.LITR.ZS,,,,,,,,,,,
VGB,SM.POP.REFG,,,,,,,,,,,
VGB,SM.POP.REFG.OR,,,,,,,,,,,
VGB,SP.DYN.LE00.IN,,,,,,,,,,,
VIR,DT.ODA.ODAT.CD,,,,,,,,,,,
VIR,NY.GDP.PCAP.CD,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36653.86305,38596.03071,39552.1686
VIR,SE.ADT.LITR.ZS,,,,,,,,,,,
VIR,SM.POP.REFG,,,,,,,,,,,
VIR,SM.POP.REFG.OR,,,,,,,,,,,
VIR,SP.DYN.LE00.IN,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,79.8195122
VNM,DT.ODA.ODAT.CD,2769860107,3332000000,4110750000,4085199951,4215620117,3167239990,2905879883,2400560059,1641359985,1086250000,1167709961
VNM,NY.GDP.PCAP.CD,1673.329289,1942.08701,2178.043171,2354.874117,2545.416768,2581.622442,2745.565588,2974.117229,3230.927713,3425.089253,3526.274579
VNM,SE.ADT.LITR.ZS,,,,,,,,,,95.7538681,
VNM,SM.POP.REFG,1928,990,,,,,,,,,
VNM,SM.POP.REFG.OR,338707,337828,336936,314109,313420,313152,329341,334064,334464,316441,316728
VNM,SP.DYN.LE00.IN,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317,75.4,75.493
VUT,DT.ODA.ODAT.CD,109470001.2,92889999.39,101940002.4,91339996.34,100379997.3,183960006.7,129100006.1,132699996.9,130929992.7,130589996.3,154000000
VUT,NY.GDP.PCAP.CD,2839.40634,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.540055,3125.436014,3122.982599,2919.8368
VUT,SE.ADT.LITR.ZS,,,,,84.69999695,,,,87.50630951,,
VUT,SM.POP.REFG,5,,,,,,,,,,
VUT,SM.POP.REFG.OR,,,,,,,,,,,
VUT,SP.DYN.LE00.IN,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323,70.474,70.623
WLD,DT.ODA.ODAT.CD,1.28101E+11,1.39025E+11,1.33134E+11,1.50593E+11,1.60642E+11,1.45696E+11,1.57817E+11,1.64059E+11,1.66492E+11,1.61985E+11,1.94102E+11
WLD,NY.GDP.PCAP.CD,9621.128288,10544.87581,10648.23722,10815.58001,10976.38345,10231.70259,10286.41133,10825.90237,11366.07367,11407.47933,10936.05747
WLD,SE.ADT.LITR.ZS,84.02162933,84.2837677,84.72968292,84.93171692,85.36060333,85.54232025,85.98551178,86.22016144,86.24694061,86.478302,86.68221283
WLD,SM.POP.REFG,15239914,15201660,15416934,16728282,19534031,21351533,22524729,25383513,25905093,26044498,26365367
WLD,SM.POP.REFG.OR,15239914,15201660,15416934,16728282,19534031,21351533,22524729,25383513,25905093,26044498,26365367
WLD,SP.DYN.LE00.IN,70.55669028,70.88401703,71.17329899,71.46586441,71.74605473,71.95211472,72.18623,72.39169867,72.57441451,72.76322287,72.74791908
WSM,DT.ODA.ODAT.CD,124440002.4,88800003.05,117290000.9,113010002.1,93989997.86,93720001.22,88639999.39,136220001.2,128100006.1,123720001.2,166610000.6
WSM,NY.GDP.PCAP.CD,3566.458334,3933.459314,4022.177798,4037.813902,3937.186298,4073.729083,4109.663296,4258.978675,4187.504787,4322.868416,4068.078865
WSM,SE.ADT.LITR.ZS,,98.97325897,,,,,,,99.09577179,,
WSM,SM.POP.REFG,,,,,,,5,5,5,,
WSM,SM.POP.REFG.OR,,,,,,,,,,,
WSM,SP.DYN.LE00.IN,71.663,71.906,72.136,72.351,72.549,72.73,72.895,73.046,73.187,73.321,73.45
XKX,DT.ODA.ODAT.CD,527520019.5,583179992.7,566739990.2,568549987.8,579390014.6,437809997.6,370029998.8,392369995.1,345109985.4,344790008.5,543989990.2
XKX,NY.GDP.PCAP.CD,3009.559334,3540.891789,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4310.811183
XKX,SE.ADT.LITR.ZS,,,,,,,,,,,
XKX,SM.POP.REFG,,,,,,,,,,,
XKX,SM.POP.REFG.OR,,,,,,,,,,,
XKX,SP.DYN.LE00.IN,69.9,70.2,70.49756098,70.79756098,71.09756098,71.34634146,71.84634146,72.29512195,72.69512195,73.09268293,71.08780488
YEM,DT.ODA.ODAT.CD,667080017.1,476549987.8,710780029.3,1039630005,1163079956,1776050049,2301110107,3233010010,7983339844,3756929932,2543550049
YEM,NY.GDP.PCAP.CD,1334.784902,1374.621401,1446.536472,1607.152173,1674.002572,1601.807163,1152.738019,964.3403436,758.1459489,750.5545834,631.68149
YEM,SE.ADT.LITR.ZS,,,,,,,,,,,
YEM,SM.POP.REFG,190088,214736,237176,241281,257637,267163,269778,270913,264359,268503,166906
YEM,SM.POP.REFG.OR,2070,2321,2582,2413,2623,15901,18427,23555,31145,36522,32433
YEM,SP.DYN.LE00.IN,65.549,65.768,65.92,66.016,66.066,66.085,66.087,66.086,66.096,66.125,66.181
ZAF,DT.ODA.ODAT.CD,1036270020,1396969971,1065810059,1295339966,1077400024,1420270020,1180280029,1014809998,921140014.6,964950012.2,1202979980
ZAF,NY.GDP.PCAP.CD,8148.961202,8810.930651,8222.197279,7467.079185,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654
ZAF,SE.ADT.LITR.ZS,92.87731934,93.10214233,93.7294693,,94.13990021,94.36791992,,87.04666901,,95.02297211,
ZAF,SM.POP.REFG,57899,57899,65225,65976,112182,121635,91018,88694,89285,78395,76729
ZAF,SM.POP.REFG.OR,374,422,413,424,422,447,452,461,482,441,474
ZAF,SP.DYN.LE00.IN,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,64.131,64.379
ZMB,DT.ODA.ODAT.CD,919320007.3,1033469971,956510009.8,1112199951,997729980.5,797140014.6,966460022,1040489990,1000440002,947849975.6,1015869995
ZMB,NY.GDP.PCAP.CD,1489.459087,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436
ZMB,SE.ADT.LITR.ZS,83.00766754,,,,,,,,86.74796295,,
ZMB,SM.POP.REFG,47853,45627,25647,23584,25566,26434,29338,41266,49877,57518,66070
ZMB,SM.POP.REFG.OR,221,234,240,230,309,334,256,260,266,259,252
ZMB,SP.DYN.LE00.IN,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,63.886,64.194
ZWE,DT.ODA.ODAT.CD,712530029.3,722580017.1,1001530029,827539978,760570007.3,788289978,652750000,725840026.9,794510009.8,842750000,984070007.3
ZWE,NY.GDP.PCAP.CD,948.331481,1093.653409,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1235.189032,1254.642265,1316.740657,1214.50982
ZWE,SE.ADT.LITR.ZS,,83.58271027,,,88.69342041,,,,,,
ZWE,SM.POP.REFG,4432,4559,4354,6387,6076,6943,7423,7566,7795,8956,9261
ZWE,SM.POP.REFG.OR,24080,25033,22082,19719,22478,21332,18141,17420,15618,10045,8575
ZWE,SP.DYN.LE00.IN,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195,61.49,61.738
